Category,Rating,Reviews,Size,Installs,Content Rating,Current Ver,Android Ver,Main_Genre,Days_Since_Last_Update
MAPS_AND_NAVIGATION,4.3,286454,3700.0,10000000,Everyone,2.1.2,2.3 and up,Maps & Navigation,2611
MAPS_AND_NAVIGATION,4.1,15922,14000.0,1000000,Everyone,Varies with device,Varies with device,Maps & Navigation,1895
MAPS_AND_NAVIGATION,4.4,652,3400.0,100000,Everyone,116,4.1 and up,Maps & Navigation,1956
MAPS_AND_NAVIGATION,4.3,29768,14000.0,5000000,Everyone,Varies with device,Varies with device,Maps & Navigation,1886
MAPS_AND_NAVIGATION,4.4,102248,14000.0,5000000,Everyone,Varies with device,Varies with device,Maps & Navigation,1889
MAPS_AND_NAVIGATION,4.2,41225,14000.0,5000000,Everyone,Varies with device,Varies with device,Maps & Navigation,1887
MAPS_AND_NAVIGATION,4.7,162049,48000.0,5000000,Everyone,18.0.2,4.4 and up,Maps & Navigation,1883
MAPS_AND_NAVIGATION,4.3,26014,7700.0,1000000,Everyone,2.4.1,4.0.3 and up,Maps & Navigation,2157
MAPS_AND_NAVIGATION,4.5,53562,60000.0,1000000,Everyone,2.10.06,5.0 and up,Maps & Navigation,1978
MAPS_AND_NAVIGATION,3.7,10562,60000.0,1000000,Everyone,04.08.00,4.4 and up,Maps & Navigation,1887
MAPS_AND_NAVIGATION,4.3,21589,5600.0,1000000,Everyone,5.1.0 free,4.0 and up,Maps & Navigation,1889
MAPS_AND_NAVIGATION,4.2,3682,14000.0,100000,Everyone,Varies with device,Varies with device,Maps & Navigation,1888
MAPS_AND_NAVIGATION,4.1,2909,5200.0,100000,Everyone,1.39,4.1 and up,Maps & Navigation,1925
MAPS_AND_NAVIGATION,4.5,37937,25000.0,1000000,Everyone,3.6.7,4.0.3 and up,Maps & Navigation,1889
MAPS_AND_NAVIGATION,4.8,15865,3300.0,1000000,Everyone,10.0,4.1 and up,Maps & Navigation,1887
MAPS_AND_NAVIGATION,4.3,63920,29000.0,5000000,Everyone,7.16.8,4.0.3 and up,Maps & Navigation,1893
MAPS_AND_NAVIGATION,4.7,38375,49000.0,1000000,Everyone,3.0.2,4.1 and up,Maps & Navigation,1895
MAPS_AND_NAVIGATION,4.3,16657,3600.0,1000000,Everyone,4.7.5,4.0.3 and up,Maps & Navigation,1904
MAPS_AND_NAVIGATION,4.2,301413,48000.0,5000000,Everyone,5.44.1,4.1 and up,Maps & Navigation,1889
MAPS_AND_NAVIGATION,3.7,20605,14000.0,1000000,Everyone,Varies with device,Varies with device,Maps & Navigation,1884
MAPS_AND_NAVIGATION,4.6,16094,5400.0,1000000,Everyone,2.7.2,4.0 and up,Maps & Navigation,1890
MAPS_AND_NAVIGATION,4.5,65590,18000.0,5000000,Everyone,3.1.0,4.0 and up,Maps & Navigation,1912
MAPS_AND_NAVIGATION,4.3,32225,3200.0,1000000,Everyone,2.0.0,4.2 and up,Maps & Navigation,1895
MAPS_AND_NAVIGATION,4.5,44348,11000.0,5000000,Everyone,6.2.3,4.1 and up,Maps & Navigation,1915
MAPS_AND_NAVIGATION,4.2,23279,8500.0,1000000,Everyone,5.2.10,4.1 and up,Maps & Navigation,1986
MAPS_AND_NAVIGATION,4.2,12572,24000.0,1000000,Everyone,5.4 (30),4.0 and up,Maps & Navigation,2052
MAPS_AND_NAVIGATION,4.3,70556,26000.0,10000000,Everyone,4.76,4.0 and up,Maps & Navigation,1904
MAPS_AND_NAVIGATION,4.3,1240,14000.0,100000,Everyone,2.4.1,4.1 and up,Maps & Navigation,2161
MAPS_AND_NAVIGATION,4.4,56471,14000.0,5000000,Everyone,Varies with device,Varies with device,Maps & Navigation,1890
MAPS_AND_NAVIGATION,3.7,6939,14000.0,1000000,Everyone,Varies with device,Varies with device,Maps & Navigation,1898
MAPS_AND_NAVIGATION,4.4,10218,78000.0,1000000,Everyone,5.072.1830.2,4.2 and up,Maps & Navigation,1890
MAPS_AND_NAVIGATION,4.4,617477,14000.0,10000000,Everyone,Varies with device,Varies with device,Maps & Navigation,1885
MAPS_AND_NAVIGATION,4.2,1688,14000.0,50000,Everyone,6.1.2,4.0 and up,Maps & Navigation,1887
MAPS_AND_NAVIGATION,3.5,18857,7000.0,1000000,Everyone,9.3.3,4.0.3 and up,Maps & Navigation,1958
MAPS_AND_NAVIGATION,4.2,11838,9200.0,1000000,Everyone,1.7.3,4.0.3 and up,Maps & Navigation,2003
MAPS_AND_NAVIGATION,4.2,60838,14000.0,5000000,Everyone,Varies with device,Varies with device,Maps & Navigation,1884
SOCIAL,4.0,17000166,14000.0,500000000,Teen,Varies with device,Varies with device,Social,1891
TOOLS,4.5,162335,4900.0,10000000,Everyone,8.10.1,4.0 and up,Tools,1915
FAMILY,4.2,886418,6500.0,50000000,Everyone,1.7.3,4.1 and up,Strategy,1921
FAMILY,3.9,3720,11000.0,1000000,Everyone,4.2.3,4.0.3 and up,Entertainment,2494
GAME,4.3,9951,96000.0,1000000,Mature 17+,1.0,2.3 and up,Arcade,2594
FAMILY,3.7,2398,2900.0,500000,Everyone,5.8,4.0 and up,Education,2462
GAME,4.3,213340,24000.0,10000000,Everyone,1.2.1.49,4.0 and up,Adventure,1937
FAMILY,4.3,1805398,55000.0,50000000,Teen,6.5.2,4.4 and up,Entertainment,1940
FAMILY,4.6,94989,74000.0,5000000,Teen,8.6,4.0 and up,Simulation,1990
FAMILY,4.3,10483141,24000.0,500000000,Everyone,1.4.77,4.0 and up,Casual,1957
GAME,4.2,3815614,32000.0,100000000,Everyone,2.2.8,4.0.3 and up,Action,1898
FAMILY,4.6,10247,15000.0,1000000,Everyone,1.3.13,4.1 and up,Entertainment,1894
FINANCE,3.9,730,6300.0,10000,Everyone,5.4.4,4.4 and up,Finance,1925
GAME,4.4,5565856,97000.0,100000000,Everyone,7.9.3,4.1 and up,Arcade,1958
FAMILY,4.6,263454,74000.0,10000000,Everyone,2.1.1,4.1 and up,Puzzle,1888
GAME,4.1,1728557,14000.0,50000000,Everyone,Varies with device,Varies with device,Card,2204
FAMILY,4.8,39480,14000.0,500000,Everyone,4.1.1,4.1 and up,Puzzle,2300
FAMILY,4.3,1311,14000.0,10000,Everyone,4.5.2,4.4 and up,Education,1910
FAMILY,4.5,14885236,14000.0,500000000,Everyone,4.8.0.132,4.1 and up,Casual,1902
FAMILY,4.4,5453997,14000.0,100000000,Teen,Varies with device,Varies with device,Entertainment,1890
FAMILY,4.4,174,5700.0,10000,Everyone,2.0.7,4.1 and up,Education,1993
FAMILY,3.3,8642,19000.0,500000,Teen,4.0.4,2.3 and up,Casual,2103
COMMUNICATION,4.2,1092337,14000.0,50000000,Mature 17+,Varies with device,Varies with device,Communication,1897
GAME,3.8,4257,14000.0,500000,Everyone,Varies with device,Varies with device,Board,1969
GAME,4.5,43576,50000.0,5000000,Everyone,4.4,2.3 and up,Arcade,2211
PRODUCTIVITY,4.3,3014548,14000.0,100000000,Everyone,Varies with device,Varies with device,Productivity,1995
GAME,4.5,27711703,76000.0,1000000000,Everyone 10+,1.90.0,4.1 and up,Arcade,1909
GAME,3.7,1221896,70000.0,100000000,Everyone,3.0.11,4.2 and up,Action,1909
GAME,4.5,152658,29000.0,1000000,Teen,2.1.8,2.1 and up,Adventure,3308
COMMUNICATION,4.1,14766,16000.0,500000,Teen,0.81 beta,4.0.3 and up,Communication,2204
FAMILY,4.4,1852384,14000.0,10000000,Everyone,9.3.6,4.0.3 and up,Simulation,1908
FAMILY,3.7,353342,13000.0,50000000,Everyone,2.0.7,4.0 and up,Entertainment,2139
FAMILY,4.1,672089,73000.0,50000000,Everyone,6.7.5222,4.1 and up,Educational,2083
FAMILY,4.8,3053,17000.0,50000,Everyone,1.7,4.2 and up,Education,1918
COMMUNICATION,4.4,69109672,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1887
VIDEO_PLAYERS,4.3,960726,14000.0,10000000,Everyone,Varies with device,Varies with device,Video Players & Editors,1888
GAME,4.1,1703479,14000.0,100000000,Everyone,1.3.8,4.1 and up,Arcade,1899
TOOLS,4.4,5741684,14000.0,500000000,Everyone,Varies with device,Varies with device,Tools,1886
GAME,4.1,10421284,85000.0,100000000,Everyone,0.111.3,4.4 and up,Adventure,1898
SOCIAL,4.5,66509917,14000.0,1000000000,Teen,Varies with device,Varies with device,Social,1890
FAMILY,4.5,9876369,99000.0,100000000,Everyone,3.7.2.51,4.1 and up,Casual,1918
FAMILY,4.5,469851,14000.0,50000000,Everyone,3.43.3,4.1 and up,Entertainment,1887
GAME,4.5,8389714,92000.0,100000000,Teen,3.7.1a,4.0.3 and up,Racing,1917
GAME,4.2,685450,37000.0,100000000,Everyone,6.6.3,4.1 and up,Arcade,1967
SPORTS,4.4,867920,45000.0,10000000,Everyone,1.16.2,4.0.3 and up,Sports,1907
FAMILY,4.5,787107,14000.0,10000000,Everyone,Varies with device,Varies with device,Entertainment,1931
GAME,4.3,798522,57000.0,100000000,Everyone 10+,1.9.8.0,4.1 and up,Arcade,1944
FAMILY,3.8,6760,26000.0,500000,Everyone,1.4.6,3.2 and up,Entertainment,3036
GAME,4.5,13118,47000.0,500000,Teen,1.0.19,4.0.3 and up,Adventure,1926
GAME,3.7,413609,22000.0,10000000,Mature 17+,2.8,4.1 and up,Racing,1889
FAMILY,4.5,1013465,56000.0,50000000,Everyone,1.2.3-play,4.1 and up,Educational,2287
GAME,4.5,1117212,50000.0,50000000,Everyone,Varies with device,4.0.3 and up,Board,1887
SHOPPING,4.3,908525,42000.0,100000000,Teen,16.14.0.100,4.4 and up,Shopping,1890
FAMILY,4.6,305765,34000.0,10000000,Everyone,1.1.7,4.1 and up,Role Playing,1890
PRODUCTIVITY,4.3,154668,14000.0,10000000,Everyone,Varies with device,Varies with device,Productivity,1888
FAMILY,4.4,98324,70000.0,1000000,Everyone,1.19.1,4.1 and up,Simulation,1893
FOOD_AND_DRINK,4.3,27931,17000.0,5000000,Everyone,6.0.1,5.0 and up,Food & Drink,1887
GAME,4.3,47698,4100.0,5000000,Everyone,1.0.21,1.5 and up,Board,2730
VIDEO_PLAYERS,4.3,25623548,14000.0,1000000000,Teen,Varies with device,Varies with device,Video Players & Editors,1888
GAME,4.3,133195,11000.0,5000000,Everyone,1.58,4.1 and up,Board,1940
FAMILY,4.3,1295293,11000.0,100000000,Everyone,4.0,4.1 and up,Puzzle,2001
FAMILY,4.4,17069,94000.0,500000,Everyone 10+,1.0.17.2,5.0 and up,Role Playing,1889
PRODUCTIVITY,4.2,145088,24000.0,10000000,Everyone,4.5.19,4.4 and up,Productivity,1898
FAMILY,4.9,46253,56000.0,500000,Everyone 10+,1.0.1,4.0 and up,Simulation,2064
PRODUCTIVITY,4.5,2078744,14000.0,500000000,Everyone,16.0.10325.20043,4.4 and up,Productivity,1910
FAMILY,4.6,111741,66000.0,5000000,Teen,5.4,4.0 and up,Simulation,2044
GAME,4.6,515240,63000.0,10000000,Everyone,1.7.1,4.0 and up,Action,1946
FINANCE,4.6,49275,91000.0,500000,Everyone,2.0.3.1,4.4 and up,Finance,1904
GAME,3.4,29265,17000.0,1000000,Everyone,1.1.0,4.0.3 and up,Adventure,2328
SPORTS,3.8,85763,21000.0,1000000,Everyone,2.8.0.17,3.0 and up,Sports,2962
GAME,4.4,4918776,14000.0,100000000,Everyone 10+,Varies with device,Varies with device,Arcade,1936
BOOKS_AND_REFERENCE,4.7,2440695,14000.0,100000000,Teen,Varies with device,Varies with device,Books & Reference,1888
FAMILY,4.6,137198,81000.0,5000000,Everyone 10+,3.7,4.0 and up,Simulation,1990
SOCIAL,4.1,78128208,14000.0,1000000000,Teen,Varies with device,Varies with device,Social,1887
GAME,3.8,22191,3000.0,1000000,Everyone,1.10,2.3 and up,Board,3074
SOCIAL,4.4,5637451,59000.0,100000000,Teen,8.0.0,4.1 and up,Social,1887
PHOTOGRAPHY,4.4,5276983,14000.0,100000000,Everyone,7.6.5,4.3 and up,Photography,1891
FAMILY,3.9,31061,83000.0,1000000,Everyone,4.0.6,4.2 and up,Health & Fitness,1935
SOCIAL,4.1,12495,19000.0,1000000,Mature 17+,7.1.1,2.3 and up,Social,2236
PHOTOGRAPHY,4.5,512996,23000.0,10000000,Everyone,4.0.3.5,4.1 and up,Photography,1888
FINANCE,3.7,800,32000.0,50000,Everyone,2.16.5426,4.4 and up,Finance,1930
SOCIAL,4.4,2349421,39000.0,100000000,Teen,4.1.0,4.0 and up,Social,1894
FAMILY,4.5,944661,57000.0,50000000,Everyone,2.10.2,4.0.3 and up,Simulation,2038
SPORTS,4.5,14184910,52000.0,100000000,Everyone,4.0.0,4.0.3 and up,Sports,1890
TOOLS,3.8,159,7500.0,10000,Everyone,5.5,5.0 and up,Tools,1992
GAME,3.1,50,7400.0,10000,Everyone,2.0,4.0 and up,Music,2148
TOOLS,4.5,799206,8900.0,10000000,Everyone,4.3.0,4.1 and up,Tools,1889
TOOLS,5.0,2,6300.0,100,Everyone,1.19,4.4 and up,Tools,1967
GAME,4.4,3039889,18000.0,10000000,Mature 17+,1.18.2,4.0 and up,Action,1924
GAME,4.3,1305050,14000.0,50000000,Everyone 10+,1.1.11.11,4.1 and up,Adventure,1892
FOOD_AND_DRINK,2.9,155,20000.0,10000,Everyone,4.94.19,4.1 and up,Food & Drink,2008
LIFESTYLE,3.1,3042,14000.0,500000,Everyone,Varies with device,Varies with device,Lifestyle,1916
HEALTH_AND_FITNESS,3.3,14210,96000.0,1000000,Everyone,6.0.1,5.0 and up,Health & Fitness,1902
PERSONALIZATION,4.1,291,35000.0,5000,Everyone,2.20,2.0 and up,Personalization,2537
MEDICAL,4.6,625,8400.0,10000,Everyone,2.1,2.1 and up,Medical,2459
PERSONALIZATION,4.4,83,8600.0,1000,Everyone,1.05,2.2 and up,Personalization,2970
GAME,4.5,4487182,55000.0,50000000,Teen,15.1.2,4.0.3 and up,Action,1917
GAME,4.3,12,29000.0,100,Everyone,1.5.9,2.3 and up,Arcade,2222
TOOLS,4.3,668,13000.0,50000,Everyone,2.1.8,2.1 and up,Tools,2742
MEDICAL,4.5,2948,16000.0,50000,Everyone,4.5.2,4.4 and up,Medical,1910
COMMUNICATION,4.5,17712922,40000.0,500000000,Teen,12.8.5.1121,4.0 and up,Communication,1888
TRAVEL_AND_LOCAL,2.2,83,6700.0,50000,Everyone,1.0.17.3905,4.4 and up,Travel & Local,1916
GAME,4.5,6071542,100000.0,100000000,Teen,6.0.0,4.1 and up,Arcade,1896
GAME,4.2,828489,14000.0,50000000,Everyone,Varies with device,Varies with device,Music,1886
FAMILY,4.5,10053186,94000.0,100000000,Everyone,1_39_93,4.0.3 and up,Casual,1923
LIFESTYLE,4.6,815280,4400.0,10000000,Everyone,4.90,4.1 and up,Lifestyle,1921
GAME,3.9,24,64000.0,1000,Teen,0.8.17,3.2 and up,Action,2177
PERSONALIZATION,4.1,8,4500.0,1000,Everyone,3.1,4.0.3 and up,Personalization,1961
MAPS_AND_NAVIGATION,3.3,19,6000.0,5000,Everyone,1.2,4.3 and up,Maps & Navigation,2274
FAMILY,4.5,472247,14000.0,50000000,Everyone,1.5.10,4.1 and up,Puzzle,1890
PHOTOGRAPHY,4.1,283,7400.0,100000,Everyone,1.1.7.4,4.0 and up,Photography,1970
ART_AND_DESIGN,4.8,253,3700.0,50000,Everyone,1.0.0,4.0 and up,Art & Design,2162
MAPS_AND_NAVIGATION,4.1,41,25000.0,1000,Everyone,0.19.13-SPECTRUM,4.0.3 and up,Maps & Navigation,1917
PERSONALIZATION,4.5,2,10000.0,500,Mature 17+,1.3,4.0.3 and up,Personalization,1941
FAMILY,4.6,44881447,98000.0,100000000,Everyone 10+,10.322.16,4.1 and up,Strategy,1906
FAMILY,4.6,23125280,97000.0,100000000,Everyone 10+,2.3.2,4.1 and up,Strategy,1924
FAMILY,4.3,22248,1800.0,1000000,Everyone,3.0,2.3 and up,Education,3019
FAMILY,4.1,29978,14000.0,1000000,Everyone,Varies with device,Varies with device,Education,2238
FAMILY,4.5,349,11000.0,50000,Everyone,2.1.1,4.0 and up,Education,2027
FAMILY,4.3,4624,78000.0,100000,Everyone,2.5.1,4.0.3 and up,Education,1914
GAME,4.4,1397944,50000.0,10000000,Teen,0.9.10.f96,4.4 and up,Action,1890
FAMILY,4.7,2890,14000.0,50000,Everyone,Varies with device,Varies with device,Education,2229
FAMILY,4.4,22419455,74000.0,500000000,Everyone,1.129.0.2,4.1 and up,Casual,1916
SHOPPING,4.4,27275,8300.0,1000000,Teen,27500000,4.1 and up,Shopping,1891
COMMUNICATION,4.3,9642112,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1889
PERSONALIZATION,4.2,1531,7700.0,10000,Everyone,8.3.4,4.1 and up,Personalization,2128
BOOKS_AND_REFERENCE,4.2,873,2500.0,50000,Everyone,2.2,2.1 and up,Books & Reference,3351
FAMILY,4.6,73404,5300.0,1000000,Everyone,4.5.2,4.0 and up,Education,2108
PERSONALIZATION,4.5,901110,14000.0,10000000,Everyone 10+,Varies with device,Varies with device,Personalization,1911
FAMILY,4.6,1218,4000.0,50000,Everyone,3.0,4.0.3 and up,Education,2334
BOOKS_AND_REFERENCE,4.7,88,4200.0,1000,Everyone,1.0.1,4.1 and up,Books & Reference,2125
PERSONALIZATION,4.8,557,74000.0,10000,Everyone,4.5.0,4.0.3 and up,Personalization,1894
FAMILY,4.7,2387,6900.0,100000,Everyone,2.5.1,4.1 and up,Education,1942
TOOLS,4.7,42916526,14000.0,500000000,Everyone,Varies with device,Varies with device,Tools,1887
LIFESTYLE,1.7,686,6600.0,10000,Everyone,4.1.07,4.3 and up,Lifestyle,1910
LIFESTYLE,4.5,8096,16000.0,1000000,Mature 17+,1.6.4,4.1 and up,Lifestyle,1887
PRODUCTIVITY,4.0,499,4700.0,10000,Everyone,1.37,4.0 and up,Productivity,2440
FAMILY,3.6,608,5400.0,100000,Everyone,4.3.2,4.1 and up,Entertainment,1965
TOOLS,2.0,24,35000.0,1000,Everyone,1.7,6.0 and up,Tools,2104
LIFESTYLE,4.7,707,26000.0,5000,Everyone,2.2.0,4.4 and up,Lifestyle,1904
PRODUCTIVITY,4.1,376,32000.0,50000,Everyone,2.15.1,4.4 and up,Productivity,1898
FAMILY,4.3,109,2700.0,5000,Everyone,4.1,4.0 and up,Education,2292
FAMILY,4.3,43,3700.0,10000,Everyone,1.0.3,4.1 and up,Education,2117
FAMILY,4.5,2751,7000.0,100000,Everyone,3.2.8,4.0.3 and up,Education,1936
FAMILY,4.4,77,6900.0,5000,Everyone,1.1.9,5.0 and up,Education,2097
GAME,4.4,8921451,63000.0,100000000,Everyone,1.37.2,4.2 and up,Racing,1919
FAMILY,4.6,130,2200.0,10000,Everyone,1.0.3,4.0.3 and up,Education,2738
FAMILY,3.7,452,30000.0,100000,Everyone,1.0.8,4.4 and up,Entertainment,2069
FAMILY,4.5,4115,5800.0,100000,Everyone,7.1.0,4.0 and up,Education,1913
BOOKS_AND_REFERENCE,4.0,459,3100.0,50000,Everyone,2.2.3.3,4.0 and up,Books & Reference,2147
FAMILY,4.8,55,1500.0,1000,Everyone,1.0,4.0.3 and up,Education,2929
FAMILY,4.0,1320,8600.0,100000,Everyone,4.1.0,4.1 and up,Education,1948
FAMILY,4.7,27,0.772,5000,Everyone,1.0,3.0 and up,Education,2813
FAMILY,4.8,306,3300.0,5000,Everyone,1.2,4.1 and up,Education,2313
FAMILY,4.6,498,5000.0,50000,Everyone,2.0,4.0.3 and up,Education,2179
FAMILY,4.3,36,1100.0,5000,Everyone,1.2,3.0 and up,Education,2225
FAMILY,4.2,1002,4400.0,10000,Everyone,3.9,4.0 and up,Education,2589
FAMILY,4.8,138,2100.0,10000,Everyone,1.0,3.0 and up,Education,2202
FAMILY,4.2,20,1600.0,5000,Everyone,1.0,4.0 and up,Education,2464
PERSONALIZATION,4.6,6459626,14000.0,100000000,Teen,Varies with device,Varies with device,Personalization,1902
VIDEO_PLAYERS,4.2,1971777,29000.0,100000000,Teen,2.35.8,4.1 and up,Video Players & Editors,1971
COMMUNICATION,4.5,305347,39000.0,10000000,Teen,7.1.8,4.1 and up,Communication,1894
GAME,4.6,408292,29000.0,10000000,Mature 17+,1.7.110758,4.1 and up,Action,1909
GAME,4.5,1736105,14000.0,10000000,Mature 17+,3.0.4,2.1 and up,Action,3427
FAMILY,4.5,10214862,14000.0,100000000,Everyone 10+,Varies with device,Varies with device,Casual,1909
GAME,4.3,5091448,41000.0,100000000,Everyone,2.6.7.487220,4.1 and up,Arcade,1909
VIDEO_PLAYERS,4.8,2588730,9700.0,50000000,Everyone,1.7.1.3,5.0 and up,Video Players & Editors,1891
COMMUNICATION,4.6,2083237,14000.0,500000000,Everyone,37.1.206017801.DR37_RC14,4.4 and up,Communication,1890
GAME,4.5,4229977,60000.0,100000000,Everyone,3.1.0,5.0 and up,Action,1889
GAME,4.3,8116142,62000.0,500000000,Everyone,1.49.1,4.0 and up,Action,1916
GAME,4.2,640974,47000.0,50000000,Everyone,1.5,4.0.3 and up,Racing,1946
GAME,4.4,3058687,89000.0,100000000,Everyone 10+,1.2.0,4.0 and up,Arcade,2633
GAME,4.5,4972230,9900.0,100000000,Everyone,1.52,4.0.3 and up,Racing,2041
GAME,4.2,951,64000.0,100000,Teen,1.2,4.1 and up,Action,1957
GAME,4.6,1591129,48000.0,50000000,Everyone,1.01,4.0 and up,Arcade,2111
PERSONALIZATION,4.6,14026,12000.0,100000,Everyone,1.9,2.2 and up,Personalization,3388
PRODUCTIVITY,4.4,1860844,61000.0,500000000,Everyone,Varies with device,Varies with device,Productivity,1889
VIDEO_PLAYERS,4.5,1013867,32000.0,50000000,Everyone,4.5.0.10701.GP,4.1 and up,Video Players & Editors,1887
FAMILY,4.5,762706,28000.0,10000000,Teen,6.7.5,4.0 and up,Simulation,2013
GAME,4.6,7657490,14000.0,100000000,Mature 17+,Varies with device,Varies with device,Action,1888
GAME,4.5,2586261,14000.0,100000000,Everyone,7.7.9,4.2 and up,Racing,1890
FAMILY,4.4,91171,36000.0,1000000,Everyone,1.0.8,4.1 and up,Role Playing,1887
SPORTS,4.1,1076243,13000.0,100000000,Everyone,3.1,2.0.1 and up,Sports,2084
FAMILY,4.4,4064868,69000.0,100000000,Everyone 10+,2.2.00,4.1 and up,Strategy,1915
SPORTS,4.6,9873470,74000.0,100000000,Everyone,5.064,4.4 and up,Sports,1905
FAMILY,4.6,15301,18000.0,100000,Everyone,3.0.5,2.3 and up,Puzzle,1903
PERSONALIZATION,4.5,10158,3600.0,500000,Everyone,1.5,4.0.3 and up,Personalization,2042
GAME,4.5,4147718,79000.0,100000000,Everyone,1.4.0,2.3 and up,Arcade,2868
FAMILY,4.3,1168959,66000.0,50000000,Everyone,2.3.3,4.1 and up,Puzzle,2344
GAME,4.3,4000433,42000.0,100000000,Everyone,1.9.1,4.0 and up,Arcade,1888
FAMILY,3.3,23682,9800.0,1000000,Teen,6.2,4.0 and up,Casual,1937
TOOLS,3.7,338449,2800.0,10000000,Everyone,8.6,2.3.3 and up,Tools,1932
TOOLS,4.5,214265,14000.0,10000000,Everyone,Varies with device,Varies with device,Tools,1947
FAMILY,4.4,187892,40000.0,5000000,Everyone,1.2.0,4.0 and up,Simulation,1972
FAMILY,3.1,740,20000.0,100000,Teen,3.3.1.41,4.4 and up,Entertainment,1958
NEWS_AND_MAGAZINES,4.0,15443,25000.0,1000000,Teen,4.2.133,4.4 and up,News & Magazines,1932
SHOPPING,4.4,2788460,14000.0,100000000,Teen,Varies with device,Varies with device,Shopping,1891
SPORTS,4.2,521081,14000.0,10000000,Everyone 10+,Varies with device,5.0 and up,Sports,1902
FAMILY,3.9,94910,44000.0,10000000,Everyone,1.12,4.3 and up,Action,2457
FAMILY,4.4,63773,8800.0,5000000,Everyone,5.7.2,5.0 and up,Entertainment,1891
PRODUCTIVITY,4.6,5378795,16000.0,100000000,Everyone,4.1.8.2.2,4.0 and up,Productivity,1887
FAMILY,4.8,1506783,89000.0,10000000,Teen,1.2.115,4.0 and up,Role Playing,1903
COMMUNICATION,4.4,3075096,14000.0,100000000,Everyone,Varies with device,Varies with device,Communication,1911
FINANCE,3.9,10657,58000.0,1000000,Everyone,6.8.2,4.4 and up,Finance,1888
FAMILY,4.5,736824,20000.0,10000000,Teen,3.17.2,4.1 and up,Entertainment,2083
FAMILY,3.6,1354,4800.0,500000,Mature 17+,1.0,2.3 and up,Entertainment,2171
LIFESTYLE,3.4,4082,0.318,500000,Everyone,1.0,4.2 and up,Lifestyle,3274
PRODUCTIVITY,4.7,564759,14000.0,10000000,Everyone,Varies with device,Varies with device,Productivity,1894
TOOLS,4.4,951413,13000.0,100000000,Everyone,10.23.2-964159b,4.4 and up,Tools,1890
FAMILY,4.4,1657,4900.0,100000,Everyone,1.35,4.1 and up,Education,1904
SOCIAL,4.5,17350,12000.0,500000,Everyone,1.078,Varies with device,Social,1903
BOOKS_AND_REFERENCE,4.2,814151,14000.0,100000000,Teen,Varies with device,Varies with device,Books & Reference,1894
PRODUCTIVITY,4.6,1488289,14000.0,100000000,Everyone,Varies with device,Varies with device,Productivity,1887
TRAVEL_AND_LOCAL,4.3,15209,14000.0,100000,Everyone,Varies with device,Varies with device,Travel & Local,1889
COMMUNICATION,4.3,27156,66000.0,5000000,Everyone,42.0.0.2059,4.4 and up,Communication,1893
PRODUCTIVITY,4.3,3249518,50000.0,100000000,Everyone,2.2.194,4.4 and up,Productivity,1888
SOCIAL,4.6,4300936,14000.0,100000000,Teen,Varies with device,Varies with device,Social,1887
FAMILY,4.4,148536,59000.0,10000000,Everyone,4.21.1,4.1 and up,Education,1887
SHOPPING,4.5,181983,14000.0,10000000,Everyone,Varies with device,Varies with device,Shopping,1985
SPORTS,4.5,16257,14000.0,500000,Everyone 10+,2.8,4.1 and up,Sports,2433
PRODUCTIVITY,4.0,4660,5900.0,1000000,Everyone,1.0,4.0 and up,Productivity,2553
BOOKS_AND_REFERENCE,4.3,1476,41000.0,100000,Everyone,1.0,3.0 and up,Books & Reference,2415
PRODUCTIVITY,4.5,75951,14000.0,5000000,Everyone,Varies with device,Varies with device,Productivity,1913
BOOKS_AND_REFERENCE,4.1,85842,37000.0,5000000,Everyone,5.0.6,4.0 and up,Books & Reference,1926
COMMUNICATION,4.3,4604324,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1888
FINANCE,4.0,10374,14000.0,500000,Everyone,Varies with device,Varies with device,Finance,2535
TRAVEL_AND_LOCAL,4.3,9231613,14000.0,1000000000,Everyone,Varies with device,Varies with device,Travel & Local,1890
SHOPPING,4.6,5911055,14000.0,100000000,Teen,Varies with device,Varies with device,Shopping,1889
BOOKS_AND_REFERENCE,4.2,210534,22000.0,10000000,Everyone,3.0.58,4.0 and up,Books & Reference,1938
SHOPPING,4.4,6003590,14000.0,100000000,Teen,Varies with device,Varies with device,Shopping,1888
SHOPPING,4.5,6200739,15000.0,100000000,Everyone,4.20.5,4.1 and up,Shopping,1887
FINANCE,4.3,9400,6100.0,1000000,Everyone,1.09,2.2 and up,Finance,2700
COMMUNICATION,4.0,56642847,14000.0,1000000000,Everyone,Varies with device,Varies with device,Communication,1889
SOCIAL,4.3,8595964,14000.0,500000000,Teen,Varies with device,Varies with device,Social,1889
COMMUNICATION,4.4,1429038,14000.0,100000000,Everyone,37.0.0.7.163,2.3 and up,Communication,1896
TOOLS,4.6,894435,3100.0,50000000,Teen,2.2.8,4.0 and up,Tools,1920
PHOTOGRAPHY,4.4,1302,0.058,10000,Everyone,3.2,2.2 and up,Photography,2981
FAMILY,4.3,4551,79000.0,500000,Everyone,1.0,2.3 and up,Simulation,2107
PHOTOGRAPHY,4.2,12726,15000.0,1000000,Everyone,4.9.18,4.1 and up,Photography,1900
